Time,Current,Voltage,Pressure,Power
1411619698.105242,6.145000e-08,2.744500e-01,2.581867e+02,4.216238e-09
1411619698.877145,6.151000e-08,2.742500e-01,2.561368e+02,4.217279e-09
1411619699.651913,6.143500e-08,2.741500e-01,2.560272e+02,4.210601e-09
1411619700.423894,6.115500e-08,2.740250e-01,2.561837e+02,4.189500e-09
1411619701.195033,6.125500e-08,2.735250e-01,2.550414e+02,4.188693e-09
1411619701.960936,6.173500e-08,2.756750e-01,2.573573e+02,4.254699e-09
1411619702.721772,6.208000e-08,2.830000e-01,2.619736e+02,4.392160e-09
1411619703.507908,6.350000e-08,2.804250e-01,2.622396e+02,4.451747e-09
1411619704.276301,6.288000e-08,2.805250e-01,2.607843e+02,4.409853e-09
1411619705.054096,6.201000e-08,2.769500e-01,2.583275e+02,4.293417e-09
1411619705.829594,6.131500e-08,2.759250e-01,2.568096e+02,4.229585e-09
1411619706.590543,6.151000e-08,2.744750e-01,2.566845e+02,4.220739e-09
1411619707.345907,6.149500e-08,2.745000e-01,2.576860e+02,4.220094e-09
1411619708.121280,6.140000e-08,2.734500e-01,2.568879e+02,4.197458e-09
1411619708.907475,6.147000e-08,2.747250e-01,2.575295e+02,4.221836e-09
1411619709.694410,6.178000e-08,2.760500e-01,2.581554e+02,4.263592e-09
1411619710.475979,6.161000e-08,2.748750e-01,2.585466e+02,4.233762e-09
1411619711.258870,6.150500e-08,2.760000e-01,2.579050e+02,4.243845e-09
1411619712.010283,6.161000e-08,2.758500e-01,2.573104e+02,4.248780e-09
1411619712.785077,6.140000e-08,2.749750e-01,2.575764e+02,4.220866e-09
1411619713.565507,6.159500e-08,2.753500e-01,2.571696e+02,4.240046e-09
1411619714.329162,6.173500e-08,2.763750e-01,2.572791e+02,4.265503e-09
1411619715.093207,6.162000e-08,2.753750e-01,2.562776e+02,4.242152e-09
1411619715.874388,6.195000e-08,2.759250e-01,2.566375e+02,4.273388e-09
1411619716.642916,6.168000e-08,2.766250e-01,2.568096e+02,4.265557e-09
1411619717.393623,6.141000e-08,2.749500e-01,2.565906e+02,4.221170e-09
1411619718.152881,6.131000e-08,2.739750e-01,2.558238e+02,4.199352e-09
1411619718.919107,6.110500e-08,2.732000e-01,2.559959e+02,4.173472e-09
1411619719.702708,6.131000e-08,2.745250e-01,2.563715e+02,4.207782e-09
1411619720.470968,6.137500e-08,2.740000e-01,2.563558e+02,4.204188e-09
1411619721.242882,6.120500e-08,2.740750e-01,2.557925e+02,4.193690e-09
1411619722.015771,6.124500e-08,2.748500e-01,2.561055e+02,4.208297e-09
1411619722.789155,6.130500e-08,2.748000e-01,2.563871e+02,4.211654e-09
1411619723.544387,6.122500e-08,2.745000e-01,2.567001e+02,4.201566e-09
1411619724.309901,6.147500e-08,2.745500e-01,2.561837e+02,4.219490e-09
1411619725.116768,6.169000e-08,2.758500e-01,2.575295e+02,4.254297e-09
1411619725.884162,6.188500e-08,2.773000e-01,2.567940e+02,4.290178e-09
1411619726.663913,6.184500e-08,2.768500e-01,2.567471e+02,4.280447e-09
1411619727.449909,6.224500e-08,2.783000e-01,2.581867e+02,4.330696e-09
1411619728.198164,6.205500e-08,2.781000e-01,2.572478e+02,4.314374e-09
1411619728.965041,6.177000e-08,2.765750e-01,2.589065e+02,4.271009e-09
1411619729.735811,6.170000e-08,2.760750e-01,2.571852e+02,4.258457e-09
1411619730.509411,6.149000e-08,2.764250e-01,2.568722e+02,4.249343e-09
1411619731.275765,6.175000e-08,2.772750e-01,2.567001e+02,4.280433e-09
1411619732.041501,6.170500e-08,2.758500e-01,2.564184e+02,4.255331e-09
1411619732.816166,6.170500e-08,2.763750e-01,2.568566e+02,4.263430e-09
1411619733.584740,6.171000e-08,2.763250e-01,2.565749e+02,4.263004e-09
1411619734.340899,6.200500e-08,2.772000e-01,2.582493e+02,4.296947e-09
1411619735.115958,6.196500e-08,2.776250e-01,2.572478e+02,4.300758e-09
1411619735.901818,6.228500e-08,2.789250e-01,2.570131e+02,4.343211e-09
1411619736.671006,6.229500e-08,2.779750e-01,2.573886e+02,4.329113e-09
1411619737.441806,6.232000e-08,2.785500e-01,2.580302e+02,4.339809e-09
1411619738.209933,6.193500e-08,2.780000e-01,2.577798e+02,4.304482e-09
1411619738.983136,6.200000e-08,2.778500e-01,2.579833e+02,4.306675e-09
1411619739.751142,6.190000e-08,2.774250e-01,2.573730e+02,4.293152e-09
1411619740.515949,6.202000e-08,2.776250e-01,2.577798e+02,4.304576e-09
1411619741.302994,6.179000e-08,2.769250e-01,2.572635e+02,4.277799e-09
1411619742.073368,6.182000e-08,2.769750e-01,2.566062e+02,4.280649e-09
1411619742.857962,6.184500e-08,2.773250e-01,2.574982e+02,4.287791e-09
1411619743.626252,6.196000e-08,2.779750e-01,2.575764e+02,4.305833e-09
1411619744.390201,6.197500e-08,2.776000e-01,2.576547e+02,4.301065e-09
1411619745.156451,6.226000e-08,2.785750e-01,2.580459e+02,4.336020e-09
1411619746.001250,6.227000e-08,2.792000e-01,2.585623e+02,4.346446e-09
1411619746.778717,6.163000e-08,2.808750e-01,2.581711e+02,4.327582e-09
1411619747.536900,6.196000e-08,2.777750e-01,2.579520e+02,4.302735e-09
1411619748.307150,6.182000e-08,2.771500e-01,2.575764e+02,4.283353e-09
1411619749.099940,6.177000e-08,2.768250e-01,2.566688e+02,4.274870e-09
1411619749.875039,6.113500e-08,2.781500e-01,2.574512e+02,4.251175e-09
1411619750.644387,6.193500e-08,2.772250e-01,2.572791e+02,4.292483e-09
1411619751.418106,6.213000e-08,2.783750e-01,2.574825e+02,4.323860e-09
